TM,PCO2,pH,SO,CL,BSW,MMCFD,HCO3,BOPD,BWPD,FE,PS,CA,Defect_Depth,Pipe_type
66.04,0.566,6.69,61.99,5574.058,0.76,14.374,1326.225,1413.326,4099.047,0.339,1705.741,2.021,0.614,Pipe_1
49.207,0.22,7.665,37.471,3268.165,0.458,10.813,2439.644,1208.228,5447.895,1.455,598.774,0.733,0.24,Pipe_1
48.219,0.424,7.657,30.463,3108.142,0.497,9.955,2146.609,680.218,3505.454,0.89,636.505,0.959,0.229,Pipe_3
47.95,0.264,7.853,19.652,3513.802,0.4,7.016,1785.314,1021.241,8951.437,0.763,698.447,0.75,0.23,Pipe_3
35.361,0.067,8.485,13.413,1207.078,0.23,7.908,3876.516,1482.497,4482.262,1.801,428.671,0.092,0.066,Pipe_1
47.003,0.17,7.99,16.735,3985.163,0.52,10.777,2576.881,735.132,6146.163,0.826,634.665,1.057,0.203,Pipe_1
62.19,0.584,6.965,60.392,5223.282,0.862,7.178,1516.149,415.426,3167.712,0.412,1397.311,2.38,0.579,Pipe_1
58.18,0.482,6.395,60.017,4500.527,0.792,4.326,1626.079,291.723,533.67,0.087,2032.421,2.049,1.229,Pipe_2
69.425,0.491,6.282,69.509,6010.091,0.741,6.46,1445.154,523.364,118.005,0.631,1032.168,2.231,0.74,Pipe_3
47.398,0.229,7.342,24.802,3956.188,0.494,3.808,2412.901,1146.166,4929.891,1.329,615.222,0.267,0.183,Pipe_1
46.714,0.331,7.581,19.858,3515.107,0.519,6.958,2301.882,1527.048,5420.99,1.19,602.073,0.984,0.164,Pipe_2
46.41,0.43,7.192,30.277,3510.087,0.414,4.515,2713.637,516.186,336.462,1.009,662.129,0.657,0.141,Pipe_3
45.247,0.216,7.83,39.009,3094.024,0.561,3.3,2365.53,855.286,3264.676,0.728,731.749,0.284,0.18,Pipe_1
56.058,0.529,6.851,60.76,6914.376,0.761,13.684,946.24,1224.392,7947.478,0.33,1234.483,2.04,1.104,Pipe_3
24.16,0.043,8.557,3.448,817.989,0.177,12.824,3935.607,1262.417,6900.967,2.31,470.585,0.069,0.061,Pipe_3
61.023,0.532,6.704,47.933,3947.302,0.874,13.093,745.488,1379.532,7941.129,0.454,1074.985,2.258,0.694,Pipe_3
59.706,0.558,6.325,46.818,6816.356,0.738,9.1,1390.724,1467.737,757.68,0.42,1080.969,2.042,0.736,Pipe_1
72.588,0.53,6.229,69.111,4632.46,0.854,2.443,1527.283,1384.495,6251.049,0.496,1200.756,2.056,1.032,Pipe_2
47.295,0.348,7.8,20.779,3125.003,0.507,3.226,2683.062,144.663,5194.873,1.052,608.824,0.998,0.214,Pipe_2
24.296,0.103,8.398,10.722,2901.603,0.15,9.855,4014.89,248.746,2927.158,2.293,156.951,0.148,0.13,Pipe_1
47.099,0.381,7.468,22.531,3475.785,0.557,11.802,2374.145,839.674,4019.51,0.943,655.775,1.087,0.241,Pipe_3
36.731,0.059,8.392,12.164,2871.085,0.108,3.003,3546.901,658.819,5682.903,2.354,419.392,0.104,0.101,Pipe_2
35.098,0.048,8.398,13.262,160.133,0.171,16.76,3924.661,1292.576,6493.034,2.633,90.071,0.087,0.075,Pipe_2
30.086,0.032,8.287,7.123,471.056,0.476,16.684,3572.34,1458.802,3631.158,2.061,497.31,0.023,0.099,Pipe_1
73.853,0.533,6.578,69.645,3747.093,0.88,3.518,490.189,432.017,1328.41,0.376,1904.593,2.164,1.546,Pipe_3
35.136,0.074,8.376,5.625,411.715,0.237,12.074,3539.932,679.248,5329.031,1.976,204.073,0.053,0.055,Pipe_3
65.745,0.506,6.95,59.426,4542.948,0.739,0.936,849.998,1137.664,8125.033,0.273,1318.701,2.327,1.099,Pipe_3
71.288,0.512,6.751,45.035,6621.146,0.793,16.971,946.726,1020.133,7702.069,0.492,1058.307,2.216,0.994,Pipe_1
49.231,0.158,7.911,32.841,3977.83,0.579,0.88,1733.602,311.208,1286.492,0.71,653.437,0.705,0.238,Pipe_3
48.272,0.303,7.938,24.105,3682.367,0.505,14.234,2234.155,384.174,6112.527,0.707,585.294,0.649,0.205,Pipe_2
44.715,0.27,7.554,22.881,3932.522,0.41,8.885,1734.009,715.968,6532.815,1.291,569.077,0.806,0.17,Pipe_2
41.085,0.287,7.587,33.823,3098.963,0.589,7.671,1892.636,973.605,4639.043,1.078,604.932,1.079,0.23,Pipe_2
25.526,0.058,8.068,13.485,2358.883,0.332,3.243,3825.633,314.828,465.938,2.278,262.028,0.095,0.113,Pipe_3
39.442,0.224,7.486,22.884,3610.482,0.501,6.299,1824.948,1339.07,3867.924,0.878,529.543,1.095,0.231,Pipe_3
70.791,0.479,6.479,56.088,7160.05,0.85,4.72,1035.855,344.921,8733.51,0.054,1053.299,2.121,0.932,Pipe_1
32.233,0.042,8.444,13.352,1537.655,0.249,7.292,3991.641,1211.629,613.129,2.107,395.522,0.049,0.119,Pipe_1
49.964,0.343,7.115,31.403,3591.558,0.588,10.477,2774.723,576.639,683.816,0.925,523.037,0.473,0.24,Pipe_2
22.625,0.05,8.33,8.132,2093.014,0.455,15.289,3523.097,1301.931,9320.531,2.212,487.908,0.141,0.067,Pipe_2
27.307,0.03,8.56,2.113,2299.752,0.448,13.978,3632.069,606.118,80.549,2.469,453.644,0.042,0.117,Pipe_1
23.535,0.024,8.149,6.187,1891.734,0.228,15.54,4064.165,1246.573,1241.78,2.065,85.27,0.072,0.078,Pipe_2
70.29,0.596,6.456,54.897,5282.705,0.828,5.926,759.032,264.961,4117.745,0.403,1576.081,2.282,0.638,Pipe_3
43.852,0.267,7.116,33.845,3803.308,0.431,3.625,2629.352,1540.76,739.453,1.015,539.64,0.226,0.172,Pipe_1
21.601,0.043,8.117,2.528,933.837,0.051,9.138,3506.211,779.234,3800.342,2.159,158.928,0.048,0.129,Pipe_1
25.739,0.055,8.061,11.358,2782.447,0.334,2.453,3633.3,1366.927,3065.902,1.977,371.436,0.1,0.121,Pipe_2
56.821,0.589,6.507,50.178,5335.762,0.721,7.561,299.961,135.137,5370.088,0.468,1500.762,2.474,1.543,Pipe_1
48.987,0.38,7.128,33.058,3412.581,0.585,13.452,1917.967,508.726,9257.867,0.74,665.504,0.997,0.153,Pipe_3
68.223,0.492,6.526,60.138,6014.558,0.881,15.321,154.865,557.07,6009.413,0.514,1045.11,2.208,0.687,Pipe_1
38.24,0.252,7.267,34.317,3795.621,0.54,8.281,2605.021,1037.613,5824.536,1.152,743.111,0.917,0.145,Pipe_1
28.062,0.038,8.072,7.027,2581.728,0.495,8.155,4109.914,429.24,555.227,2.176,385.942,0.104,0.067,Pipe_3
24.152,0.1,8.332,8.515,2843.404,0.158,12.648,4089.686,858.951,9047.392,2.369,394.825,0.146,0.091,Pipe_3
42.321,0.229,7.335,33.391,3868.345,0.429,16.488,1981.768,1053.711,7497.764,1.101,698.923,0.598,0.151,Pipe_2
39.342,0.229,7.54,31.072,3139.738,0.458,7.023,2671.556,260.151,399.432,0.984,596.39,0.598,0.195,Pipe_1
40.088,0.246,7.347,39.762,3348.005,0.421,2.693,2277.344,888.577,3579.586,0.886,633.395,1.064,0.165,Pipe_1
24.152,0.1,8.332,8.515,2843.404,0.158,12.648,4089.686,858.951,9047.392,2.369,394.825,0.146,0.091,Pipe_2
35.322,0.096,8.032,8.684,1028.68,0.344,15.031,3953.471,678.007,3125.22,2.022,209.844,0.022,0.094,Pipe_3
44.934,0.287,7.705,36.546,3553.856,0.559,1.582,2318.97,1165.883,5219.385,1.29,653.56,0.582,0.213,Pipe_2
54.468,0.455,6.585,51.647,6474.536,0.708,10.002,1334.953,1014.003,5613.224,0.327,1013.186,2.292,1.018,Pipe_1
41.86,0.169,7.04,18.192,3852.225,0.592,10.913,2235.443,1530.688,6847.786,0.728,554.572,0.427,0.143,Pipe_1
63.281,0.487,6.457,50.789,7442.155,0.856,7.931,1696.81,812.7,8084.692,0.342,1886.509,2.105,0.696,Pipe_3
47.572,0.282,7.896,29.006,3126.697,0.422,14.428,2525.559,1007.86,4492.751,0.867,547.065,1.082,0.173,Pipe_1
25.573,0.074,8.506,5.925,2618.249,0.441,9.136,3814.076,612.617,6145.546,2.476,111.9,0.129,0.094,Pipe_3
43.518,0.388,7.365,26.828,3278.1,0.468,11.52,2529.501,582.675,5847.905,1.138,589.408,1.014,0.152,Pipe_3
28.616,0.066,8.547,8.329,115.414,0.322,5.973,3956.79,585.886,4961.584,2.341,392.011,0.115,0.102,Pipe_3
36.558,0.014,8.001,4.844,1577.641,0.214,11.805,3993.565,554.4,2508.681,2.657,329.393,0.08,0.064,Pipe_3
41.417,0.159,7.899,25.653,3868.156,0.426,13.858,2695.312,576.573,991.127,0.836,705.155,0.515,0.19,Pipe_1
73.713,0.486,6.227,67.579,3684.756,0.876,6.795,1242.021,960.829,6199.908,0.443,1569.426,2.125,0.722,Pipe_3
39.196,0.408,7.692,33.193,3017.431,0.594,13.187,2663.54,360.765,7227.991,0.763,549.859,0.228,0.234,Pipe_3
39.375,0.314,7.802,21.305,3540.669,0.59,13.135,2515.367,173.817,6283.423,1.315,694.338,1.104,0.132,Pipe_3
36.47,0.029,8.276,9.071,1735.688,0.414,5.051,4098.002,141.561,766.546,2.564,415.826,0.117,0.084,Pipe_3
32.277,0.063,8.342,3.308,2312.223,0.191,13.202,4023.511,1035.654,4506.075,2.48,121.25,0.058,0.113,Pipe_1
40.497,0.18,7.201,31.793,3067.36,0.537,10.921,2715.068,1100.447,7974.778,1.321,632.705,0.319,0.183,Pipe_2
58.625,0.482,6.534,44.268,4980.587,0.809,8.223,457.446,553.743,4775.823,0.054,1449.303,2.306,0.83,Pipe_2
44.787,0.258,7.631,27.636,3681.011,0.581,9.371,2212.526,995.236,7421.616,1.003,557.624,0.272,0.199,Pipe_2
38.498,0.374,7.304,16.653,3917.204,0.416,14.74,2673.93,264.471,2191.322,1.44,712.137,1.033,0.154,Pipe_1
53.968,0.465,6.68,60.947,6678.779,0.755,0.384,688.346,1418.191,4557.219,0.118,1143.893,2.46,0.869,Pipe_3
36.653,0.13,8.263,2.595,2919.801,0.452,13.094,3542.025,1347.995,1946.131,1.864,402.502,0.094,0.106,Pipe_1
65.225,0.529,6.907,68.838,4626.511,0.879,1.538,1427.992,357.763,6443.358,0.274,1025.477,2.323,0.316,Pipe_3
54.447,0.539,6.309,49.71,4099.021,0.751,13.83,352.693,902.901,3119.28,0.07,1926.892,2.208,1.555,Pipe_2
64.741,0.54,6.559,57.754,6291.905,0.88,12.216,371.962,1448.229,2602.994,0.415,1369.625,2.344,1.149,Pipe_1
42.557,0.378,7.239,27.691,3641.634,0.566,5.035,2535.585,1270.642,9257.081,0.742,680.199,0.82,0.134,Pipe_1
24.456,0.102,8.362,6.993,2776.019,0.095,2.871,3800.995,1246.544,2394.892,1.897,417.878,0.023,0.093,Pipe_1
28.848,0.051,8.132,6.642,372.312,0.361,3.375,3918.825,875.508,7034.995,1.806,280.124,0.047,0.068,Pipe_2
66.671,0.503,6.628,67.958,6856.69,0.857,17.178,941.813,483.301,6451.737,0.248,1553.71,2.305,1.205,Pipe_1
65.617,0.522,6.855,46.111,5059.032,0.783,4.65,1541.386,1292.959,8516.832,0.655,1887.117,2.182,0.857,Pipe_1
21.908,0.096,8.328,5.671,155.355,0.192,10.591,3974.307,514.24,5935.287,1.851,344.893,0.149,0.071,Pipe_1
64.94,0.531,6.425,43.963,6423.913,0.712,2.751,929.396,147.594,5861.57,0.113,1351.115,2.339,0.626,Pipe_3
24.162,0.025,8.485,8.627,1533.705,0.445,13.611,4123.162,288.728,4822.372,2.189,378.072,0.132,0.06,Pipe_3
29.163,0.079,8.503,5.085,1549.804,0.451,2.447,3651.543,1353.294,1954.204,1.887,481.507,0.081,0.105,Pipe_3
44.156,0.26,7.541,17.216,3300.558,0.431,3.488,2474.79,606.015,4258.302,1.279,628.119,1.066,0.197,Pipe_2
26.356,0.128,8.502,9.996,2825.52,0.441,9.909,3727.991,1094.76,7717.336,2.715,379.989,0.027,0.077,Pipe_1
46.045,0.373,7.137,24.786,3604.049,0.449,16.261,2648.4,740.727,4202.787,0.983,601.077,0.68,0.223,Pipe_2
44.753,0.256,7.747,30.45,3952.93,0.533,4.194,2451.997,1001.789,6473.016,1.127,719.216,0.467,0.239,Pipe_2
48.289,0.323,7.142,37.754,3028.448,0.532,6.903,2266.821,216.199,5050.915,0.746,653.886,0.859,0.203,Pipe_2
45.207,0.283,7.33,25.786,3563.855,0.514,13.111,2813.805,973.73,2251.583,1.142,612.981,0.413,0.198,Pipe_3
43.182,0.352,7.947,16.89,3333.607,0.557,8.225,2087.208,742.156,6854.897,0.914,657.345,0.778,0.24,Pipe_3
68.029,0.488,6.618,41.367,5525.076,0.81,5.084,1394.058,1351.972,8654.79,0.463,1686.421,2.339,0.375,Pipe_1
49.526,0.307,7.189,29.432,3888.394,0.569,6.578,2104.703,796.27,1396.401,1.279,707.773,0.568,0.139,Pipe_2
32.45,0.068,8.104,6.55,1523.663,0.085,7.118,4165.573,781.469,9218.273,2.787,66.986,0.113,0.092,Pipe_2
73.986,0.469,6.717,57.726,7283.193,0.893,1.162,290.551,1126.415,7471.162,0.45,1429.468,2.018,0.549,Pipe_1
22.955,0.091,8.347,4.133,2200.998,0.459,7.078,3736.182,846.508,6616.415,2.566,84.274,0.054,0.055,Pipe_3
46.673,0.406,7.239,24.792,3831.363,0.595,1.066,1727.241,1058.95,7407.098,1.393,748.218,0.542,0.237,Pipe_2
48.848,0.376,7.98,24.684,3264.241,0.542,16.61,2623.29,781.259,2910.488,1.29,703.206,0.982,0.213,Pipe_3
70.009,0.474,6.608,43.34,6296.725,0.767,11.701,1202.213,581.247,7645.303,0.558,1348.85,2.341,1.171,Pipe_1
41.802,0.158,7.137,28.698,3717.448,0.434,8.219,2814.171,983.918,4769.168,1.287,577.982,0.391,0.16,Pipe_1
64.918,0.47,6.879,48.574,6252.854,0.795,15.116,1026.631,1080.312,3317.085,0.066,1054.174,2.164,0.431,Pipe_3
42.03,0.303,7.257,27.318,3422.23,0.447,6.858,1763.057,1459.578,6220.975,1.491,547.742,0.579,0.235,Pipe_2
38.146,0.157,7.168,19.173,3807.998,0.412,7.028,2815.769,398.492,5185.032,0.738,588.728,0.73,0.231,Pipe_1
43.517,0.247,7.345,29.304,3518.163,0.498,13.469,2892.114,993.378,7655.171,1.23,721.776,0.658,0.193,Pipe_1
45.853,0.375,7.857,18.697,3525.833,0.494,4.53,2226.374,1104.088,2568.943,1.397,649.883,1.068,0.144,Pipe_2
34.418,0.033,8.345,9.42,2198.53,0.177,6.973,4169.935,1429.395,8322.179,1.903,481.276,0.025,0.116,Pipe_3
22.895,0.123,8.455,4.081,1742.544,0.126,8.558,4204.767,1535.83,2406.725,2.148,97.066,0.075,0.129,Pipe_1
44.015,0.259,7.363,38.857,3625.797,0.411,7.519,2617.825,1234.178,7556.111,0.941,547.275,0.275,0.234,Pipe_1
73.2,0.61,6.649,62.064,5820.769,0.885,0.246,159.019,1556.768,1821.671,0.665,1787.389,2.023,0.664,Pipe_1
38.025,0.163,7.65,29.0,3894.055,0.547,14.271,1859.034,231.043,5210.066,1.442,608.016,0.803,0.197,Pipe_1
42.446,0.237,7.191,16.247,3643.259,0.573,14.753,2576.821,694.891,2958.873,1.375,620.018,0.732,0.208,Pipe_1
41.11,0.197,7.634,36.66,3966.491,0.451,10.297,2844.186,639.52,3297.171,1.029,674.078,0.246,0.24,Pipe_2
43.053,0.176,7.634,35.453,3289.988,0.534,3.128,1959.446,1259.599,5147.096,1.432,515.625,0.591,0.186,Pipe_3
71.879,0.568,6.69,62.69,5906.365,0.703,9.776,754.329,538.234,3353.18,0.258,1371.877,2.37,1.01,Pipe_1
28.056,0.084,8.383,6.117,1062.164,0.287,0.596,3829.321,814.192,4121.138,1.911,419.985,0.092,0.111,Pipe_1
42.166,0.175,7.404,33.503,3111.262,0.46,13.751,2312.104,705.949,6953.054,0.888,609.581,0.955,0.211,Pipe_2
56.07,0.499,6.919,41.529,3963.042,0.753,5.964,1189.261,1233.41,5924.193,0.364,1417.083,2.331,1.316,Pipe_3
23.963,0.045,8.256,12.968,1957.489,0.339,16.164,3615.427,992.298,5584.16,1.936,163.323,0.145,0.052,Pipe_2
35.695,0.105,8.111,2.79,770.688,0.436,12.45,4044.277,373.94,1144.705,2.554,200.365,0.068,0.086,Pipe_2
46.469,0.279,7.031,23.654,3682.978,0.552,4.081,2040.986,1525.521,6794.04,0.718,585.467,0.797,0.133,Pipe_2
38.092,0.218,7.379,35.168,3755.947,0.435,13.992,2123.958,828.269,8852.588,1.447,748.602,1.095,0.228,Pipe_3
63.356,0.528,6.555,66.268,7516.151,0.887,16.607,328.856,473.358,4003.635,0.283,1837.064,2.482,1.083,Pipe_2
49.585,0.283,7.621,37.908,3782.658,0.412,3.163,2205.932,1134.047,1808.362,1.021,532.431,0.777,0.216,Pipe_3
67.114,0.512,6.631,50.523,5068.287,0.836,13.011,182.838,475.993,9291.571,0.399,1925.401,2.278,0.532,Pipe_2
38.326,0.317,7.756,27.397,3757.234,0.445,8.426,2631.094,1079.535,1601.205,1.443,611.722,0.933,0.138,Pipe_1
45.228,0.409,7.957,16.311,3055.287,0.51,9.454,2251.453,649.02,4307.273,1.358,587.239,0.76,0.174,Pipe_3
67.509,0.546,6.278,59.31,4521.927,0.823,5.431,1143.555,287.895,3777.83,0.041,1086.983,2.433,1.512,Pipe_3
72.857,0.479,6.84,48.497,4918.304,0.795,2.148,425.708,547.231,3549.858,0.141,1029.452,2.024,0.481,Pipe_1
49.652,0.391,7.305,35.552,3978.594,0.549,8.028,2330.922,1339.574,1445.624,0.777,717.376,0.765,0.202,Pipe_1
35.173,0.031,8.413,13.426,2852.688,0.48,6.004,3664.639,712.256,3226.707,1.914,293.363,0.052,0.06,Pipe_2
30.236,0.064,8.419,13.246,2039.447,0.331,8.276,4097.667,1131.923,5580.692,1.88,454.47,0.1,0.075,Pipe_2
45.676,0.232,7.865,33.374,3020.772,0.518,7.026,2603.989,796.599,6321.747,0.717,596.954,1.102,0.241,Pipe_1
43.124,0.382,7.922,37.696,3200.295,0.48,12.479,2872.539,1514.827,3796.667,0.965,672.65,0.576,0.182,Pipe_3
66.339,0.53,6.907,41.624,6005.01,0.774,12.837,809.419,1512.215,2617.576,0.681,1764.236,2.313,1.002,Pipe_1
46.384,0.385,7.684,15.952,3764.393,0.405,12.38,2294.817,986.184,5643.729,1.447,701.265,0.3,0.189,Pipe_1
44.262,0.179,7.721,35.167,3301.908,0.421,8.74,1815.268,582.605,9004.951,1.043,644.023,0.716,0.134,Pipe_1
23.456,0.062,8.031,5.989,2281.209,0.195,10.264,3733.893,1357.647,2620.891,2.63,478.834,0.058,0.114,Pipe_2
22.245,0.122,8.003,6.695,932.806,0.282,7.075,4113.06,683.437,2225.4,2.138,297.701,0.076,0.111,Pipe_2
24.012,0.073,8.39,5.452,1221.216,0.146,10.201,4012.541,1399.492,5082.449,2.411,496.167,0.126,0.112,Pipe_1
35.746,0.089,8.025,5.166,1952.001,0.478,16.553,4075.721,861.289,2777.684,2.568,501.772,0.089,0.068,Pipe_3
49.64,0.369,7.928,39.701,3398.142,0.577,8.587,1838.148,1542.821,6273.079,1.207,719.567,0.359,0.207,Pipe_3
45.661,0.312,7.52,39.957,3015.493,0.455,0.684,2130.109,1491.628,6023.257,0.821,687.374,0.529,0.189,Pipe_1
41.21,0.349,7.924,23.727,3073.984,0.575,15.819,2633.713,1217.875,8666.845,1.08,529.465,0.788,0.241,Pipe_1
68.145,0.485,6.482,69.165,6974.356,0.724,9.66,1372.324,965.593,4627.14,0.046,1078.585,2.008,1.246,Pipe_2
66.208,0.581,6.902,41.76,6751.905,0.825,13.636,817.988,551.924,9254.912,0.628,1270.801,2.023,0.728,Pipe_2
49.281,0.395,7.733,27.86,3472.839,0.4,4.36,2793.873,751.602,8758.395,1.446,615.236,1.002,0.206,Pipe_1
34.496,0.083,8.377,10.367,939.411,0.093,0.304,3797.756,1412.81,1712.122,2.684,491.15,0.106,0.066,Pipe_1
67.987,0.494,6.333,50.917,5312.418,0.866,4.157,363.265,849.078,7987.631,0.65,1778.128,2.194,1.44,Pipe_1
21.989,0.028,8.323,6.019,78.616,0.469,7.178,3716.088,622.994,6052.035,2.662,137.657,0.122,0.053,Pipe_2
29.989,0.041,8.279,5.114,2001.664,0.295,17.277,3865.216,727.134,559.769,1.835,249.002,0.048,0.074,Pipe_3
69.653,0.569,6.813,66.751,4751.634,0.702,2.623,1491.131,612.162,3033.895,0.264,1410.638,2.387,1.1,Pipe_2
38.519,0.318,7.158,15.858,3853.987,0.47,7.963,2306.887,907.73,5543.716,1.325,609.346,0.769,0.215,Pipe_2
31.143,0.036,8.388,14.833,694.432,0.358,9.608,3847.949,584.456,6497.428,2.537,306.042,0.049,0.074,Pipe_2
49.585,0.283,7.621,37.908,3782.658,0.412,3.163,2205.932,1134.047,1808.362,1.021,532.431,0.777,0.216,Pipe_2
28.689,0.044,8.435,3.232,156.824,0.077,8.645,3790.808,871.908,5461.158,2.604,465.032,0.055,0.058,Pipe_3
65.373,0.59,6.298,51.494,4259.225,0.816,12.643,249.34,984.203,8558.011,0.674,1779.245,2.321,0.708,Pipe_1
45.404,0.419,7.38,28.513,3220.983,0.546,8.155,2105.726,1053.529,3218.059,1.004,708.224,1.023,0.207,Pipe_1
49.738,0.415,7.103,18.848,3946.547,0.574,9.312,2215.811,1065.442,3515.747,0.952,655.635,0.878,0.167,Pipe_1
56.498,0.583,6.485,64.806,7461.926,0.75,6.987,311.878,957.902,186.367,0.688,2012.123,2.164,0.324,Pipe_3
62.023,0.497,6.725,58.24,5373.109,0.792,10.946,1265.798,870.936,7671.73,0.108,1818.874,2.023,0.517,Pipe_2
21.227,0.054,8.401,2.032,2232.98,0.028,15.864,3738.45,1114.62,5233.386,2.128,138.337,0.097,0.085,Pipe_1
27.317,0.072,8.129,10.55,2265.566,0.086,7.956,3781.646,1265.322,4566.048,2.62,355.487,0.036,0.094,Pipe_1
45.334,0.358,7.908,35.796,3551.219,0.458,14.378,2664.976,345.104,320.972,1.482,673.551,0.695,0.176,Pipe_3
67.8,0.535,6.734,52.211,3505.699,0.78,3.113,1562.05,306.286,497.994,0.395,1910.829,2.052,1.285,Pipe_3
21.609,0.102,8.297,2.785,1403.695,0.439,16.07,4113.964,919.354,2074.795,2.779,464.21,0.143,0.087,Pipe_1
21.676,0.079,8.284,11.218,631.744,0.228,16.956,4123.04,573.559,7517.571,2.649,172.545,0.026,0.127,Pipe_2
27.379,0.087,8.277,7.31,1048.315,0.101,1.46,3990.736,756.519,59.844,2.139,127.389,0.087,0.073,Pipe_3
38.085,0.367,7.596,26.606,3058.402,0.501,7.152,1886.248,1477.118,4302.545,1.284,683.925,0.954,0.23,Pipe_1
26.787,0.027,8.16,3.359,743.503,0.062,14.913,3936.846,1331.129,9148.194,2.011,147.66,0.057,0.064,Pipe_1
71.781,0.476,6.538,56.995,5166.624,0.789,2.71,834.86,148.244,7874.593,0.506,2022.639,2.429,0.49,Pipe_3
44.403,0.405,7.14,28.395,3672.208,0.498,16.408,2737.965,565.067,7856.464,1.325,535.824,0.501,0.178,Pipe_2
62.804,0.529,6.912,58.945,5905.028,0.707,9.532,1325.04,723.713,3369.89,0.421,1698.329,2.366,0.798,Pipe_2
41.869,0.313,7.86,21.287,3346.23,0.404,12.602,1715.233,456.887,5757.619,0.851,655.477,0.866,0.199,Pipe_2
26.532,0.017,8.406,10.215,139.413,0.046,9.286,3836.165,408.652,2437.089,1.862,285.34,0.07,0.106,Pipe_1
42.734,0.303,7.576,27.211,3309.284,0.538,11.479,1794.966,936.953,1486.344,1.294,631.693,0.872,0.218,Pipe_1
57.981,0.58,6.853,45.513,6921.292,0.854,14.129,1208.853,533.216,1911.473,0.267,1156.242,2.152,1.517,Pipe_1
55.033,0.458,6.599,46.984,7215.002,0.793,16.903,1039.992,1177.647,7697.858,0.103,1404.926,2.374,1.345,Pipe_2
24.228,0.11,8.164,11.619,2366.061,0.266,8.29,3947.863,223.697,5186.055,1.845,137.479,0.093,0.097,Pipe_2
47.837,0.386,7.341,28.429,3546.604,0.415,12.631,2851.447,126.391,5899.951,0.972,660.949,0.556,0.158,Pipe_1
63.281,0.487,6.457,50.789,7442.155,0.856,7.931,1696.81,812.7,8084.692,0.342,1886.509,2.105,0.696,Pipe_2
47.384,0.175,7.772,21.139,3884.328,0.524,15.387,2342.244,637.035,3122.452,1.265,674.59,0.849,0.187,Pipe_3
22.192,0.073,8.469,13.017,1210.179,0.246,16.966,4048.035,429.502,1261.026,2.369,390.237,0.054,0.057,Pipe_1
56.375,0.46,6.976,43.172,6941.331,0.828,12.488,1105.689,227.291,8365.307,0.059,1306.521,2.339,0.714,Pipe_3
68.725,0.586,6.355,67.316,5799.519,0.784,3.323,1017.553,396.394,3375.497,0.672,1335.808,2.099,0.312,Pipe_3
46.391,0.259,7.279,25.208,3832.791,0.504,6.109,2768.36,1119.315,7261.085,0.91,580.424,0.685,0.229,Pipe_1
47.761,0.339,7.1,31.907,3878.09,0.42,4.325,2088.436,368.84,4072.334,1.219,674.541,0.395,0.234,Pipe_3
32.282,0.114,8.444,2.089,2894.026,0.485,12.161,3896.004,1305.427,5743.044,2.411,474.219,0.032,0.068,Pipe_2
22.453,0.084,8.372,9.222,2786.094,0.357,9.198,4006.164,126.875,1254.98,2.763,78.403,0.139,0.123,Pipe_1
33.335,0.086,8.529,5.937,466.199,0.012,4.855,3731.845,1348.761,807.026,2.715,96.692,0.028,0.065,Pipe_2
42.083,0.304,7.165,17.318,3483.021,0.561,8.853,2465.439,285.487,3753.668,1.496,688.825,0.847,0.138,Pipe_1
45.937,0.374,7.749,23.097,3005.564,0.449,10.478,2722.078,316.516,6945.31,0.794,581.834,0.888,0.235,Pipe_2
26.285,0.062,8.416,12.281,901.526,0.249,2.567,4198.206,595.06,8478.34,2.254,83.52,0.109,0.073,Pipe_1
39.479,0.318,7.798,30.847,3835.108,0.514,12.597,2226.242,390.344,8654.43,1.208,612.228,0.649,0.213,Pipe_2
61.632,0.588,6.784,64.407,7343.228,0.814,13.981,982.338,1166.616,5364.011,0.046,1395.3,2.249,0.555,Pipe_2
39.424,0.339,7.011,22.726,3155.413,0.448,17.346,2827.278,545.285,7607.512,1.499,639.808,0.56,0.193,Pipe_3
36.266,0.121,8.542,6.99,221.448,0.303,4.637,3819.489,1023.576,558.313,2.317,146.746,0.079,0.129,Pipe_2
52.961,0.562,6.243,68.739,7097.188,0.861,7.349,271.709,1025.639,33.109,0.483,1264.717,2.041,0.883,Pipe_1
35.1,0.058,8.193,6.233,1473.534,0.103,16.55,4128.099,942.204,7840.147,2.174,217.372,0.054,0.075,Pipe_2
34.745,0.05,8.548,5.132,1012.14,0.042,16.082,3540.525,1045.466,4364.219,2.352,209.025,0.041,0.078,Pipe_2
68.607,0.539,6.258,45.552,6390.47,0.718,12.202,905.211,493.738,6372.451,0.337,1986.092,2.179,0.769,Pipe_1
43.457,0.361,7.861,28.59,3827.141,0.519,11.994,2142.796,313.184,4625.825,0.718,697.399,0.954,0.241,Pipe_1
22.034,0.052,8.523,13.809,1320.053,0.308,10.166,3874.07,1454.483,2492.515,1.955,96.562,0.138,0.112,Pipe_2
36.523,0.122,8.404,3.7,1095.005,0.071,13.374,3523.578,904.406,6916.247,1.821,84.926,0.103,0.062,Pipe_1
57.006,0.509,6.369,64.996,7250.406,0.733,2.487,1368.515,976.48,3055.601,0.496,1562.996,2.375,1.23,Pipe_3
46.827,0.287,7.828,32.683,3964.892,0.502,1.089,2728.012,529.015,8937.293,1.316,525.515,0.652,0.241,Pipe_3
55.175,0.468,6.391,47.202,4906.547,0.826,12.73,495.651,688.554,6729.741,0.478,1906.99,2.352,1.15,Pipe_2
